Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,RPE
2023-04-08 13:33:35,"Chest And Tri’s 1",1h 38m,"Bench Press (Barbell)",8,135.0,9.0,0,0.0,
2023-04-08 13:33:35,"Chest And Tri’s 1",1h 38m,"Bench Press (Barbell)",9,135.0,5.0,0,0.0,
2023-04-08 13:33:35,"Chest And Tri’s 1",1h 38m,"Incline Bench Press (Dumbbell)",1,120.0,5.0,0,0.0,
2023-04-08 13:33:35,"Chest And Tri’s 1",1h 38m,"Incline Bench Press (Dumbbell)",2,100.0,11.0,0,0.0,
2023-04-08 13:33:35,"Chest And Tri’s 1",1h 38m,"Incline Bench Press (Dumbbell)",3,100.0,10.0,0,0.0,
2023-04-08 13:33:35,"Chest And Tri’s 1",1h 38m,"Incline Bench Press (Dumbbell)",4,100.0,9.0,0,0.0,
2023-04-08 13:33:35,"Chest And Tri’s 1",1h 38m,"Chest Fly",1,110.0,8.0,0,0.0,
2023-04-08 13:33:35,"Chest And Tri’s 1",1h 38m,"Chest Fly",2,90.0,12.0,0,0.0,
2023-04-08 13:33:35,"Chest And Tri’s 1",1h 38m,"Chest Fly",3,90.0,11.0,0,0.0,
2023-04-08 13:33:35,"Chest And Tri’s 1",1h 38m,"Triceps Extension",1,52.5,9.0,0,0.0,
2023-04-08 13:33:35,"Chest And Tri’s 1",1h 38m,"Triceps Extension",2,52.5,11.0,0,0.0,
2023-04-08 13:33:35,"Chest And Tri’s 1",1h 38m,"Triceps Extension",3,57.5,9.0,0,0.0,
2023-04-08 13:33:35,"Chest And Tri’s 1",1h 38m,"Triceps Extension",4,37.5,9.0,0,0.0,
2023-04-08 13:33:35,"Chest And Tri’s 1",1h 38m,"Triceps Extension",5,22.5,9.0,0,0.0,
2023-04-08 13:33:35,"Chest And Tri’s 1",1h 38m,"Cable Crossover",1,40.0,12.0,0,0.0,
2023-04-08 13:33:35,"Chest And Tri’s 1",1h 38m,"Cable Crossover",2,50.0,9.0,0,0.0,
2023-04-08 13:33:35,"Chest And Tri’s 1",1h 38m,"Cable Crossover",3,50.0,9.0,0,0.0,
2023-04-08 13:33:35,"Chest And Tri’s 1",1h 38m,"Cable Crossover",4,30.0,7.0,0,0.0,
2023-04-08 13:33:35,"Chest And Tri’s 1",1h 38m,"Triceps Dip",1,25.0,7.0,0,0.0,
2023-04-08 13:33:35,"Chest And Tri’s 1",1h 38m,"Triceps Dip",2,25.0,8.0,0,0.0,
2023-04-08 13:33:35,"Chest And Tri’s 1",1h 38m,"Triceps Dip",3,0.0,8.0,0,0.0,
2023-04-08 13:33:35,"Chest And Tri’s 1",1h 38m,"Triceps Extension (Dumbbell)",1,40.0,12.0,0,0.0,
2023-04-08 13:33:35,"Chest And Tri’s 1",1h 38m,"Triceps Extension (Dumbbell)",2,17.5,10.0,0,0.0,
2023-04-10 16:55:45,"Back And Bi’s 1",1h 27m,"Bent Over Row (Dumbbell)",1,55.0,11.0,0,0.0,
2023-04-10 16:55:45,"Back And Bi’s 1",1h 27m,"Bent Over Row (Dumbbell)",2,55.0,11.0,0,0.0,
2023-04-10 16:55:45,"Back And Bi’s 1",1h 27m,"Bent Over Row (Dumbbell)",3,55.0,11.0,0,0.0,
2023-04-10 16:55:45,"Back And Bi’s 1",1h 27m,"Pull Up",1,0.0,7.0,0,0.0,
2023-04-10 16:55:45,"Back And Bi’s 1",1h 27m,"Pull Up",2,25.0,5.0,0,0.0,
2023-04-10 16:55:45,"Back And Bi’s 1",1h 27m,"Pull Up",3,25.0,5.0,0,0.0,
2023-04-10 16:55:45,"Back And Bi’s 1",1h 27m,"Pull Up",4,20.0,5.0,0,0.0,
2023-04-10 16:55:45,"Back And Bi’s 1",1h 27m,"Pull Up",5,20.0,5.0,0,0.0,
2023-04-10 16:55:45,"Back And Bi’s 1",1h 27m,"Pull Up",6,20.0,3.0,0,0.0,
2023-04-10 16:55:45,"Back And Bi’s 1",1h 27m,"Lat Pulldown (Cable)",1,145.0,10.0,0,0.0,
2023-04-10 16:55:45,"Back And Bi’s 1",1h 27m,"Lat Pulldown (Cable)",2,145.0,10.0,0,0.0,
2023-04-10 16:55:45,"Back And Bi’s 1",1h 27m,"Lat Pulldown (Cable)",3,150.0,10.0,0,0.0,
2023-04-10 16:55:45,"Back And Bi’s 1",1h 27m,"Iso-Lateral Row (Machine)",1,140.0,7.0,0,0.0,
2023-04-10 16:55:45,"Back And Bi’s 1",1h 27m,"Iso-Lateral Row (Machine)",2,120.0,11.0,0,0.0,
2023-04-10 16:55:45,"Back And Bi’s 1",1h 27m,"Iso-Lateral Row (Machine)",3,120.0,11.0,0,0.0,
2023-04-10 16:55:45,"Back And Bi’s 1",1h 27m,"Hammer Curl (Dumbbell)",1,25.0,15.0,0,0.0,
2023-04-10 16:55:45,"Back And Bi’s 1",1h 27m,"Hammer Curl (Dumbbell)",2,30.0,12.0,0,0.0,
2023-04-10 16:55:45,"Back And Bi’s 1",1h 27m,"Hammer Curl (Dumbbell)",3,30.0,9.0,0,0.0,
2023-04-10 16:55:45,"Back And Bi’s 1",1h 27m,"Incline Curl (Dumbbell)",1,40.0,12.0,0,0.0,
2023-04-10 16:55:45,"Back And Bi’s 1",1h 27m,"Incline Curl (Dumbbell)",2,40.0,11.0,0,0.0,
2023-04-10 16:55:45,"Back And Bi’s 1",1h 27m,"Incline Curl (Dumbbell)",3,40.0,12.0,0,0.0,
2023-04-10 16:55:45,"Back And Bi’s 1",1h 27m,"Dragon Flag",1,0,3.0,0,0.0,
2023-04-10 16:55:45,"Back And Bi’s 1",1h 27m,"Dragon Flag",2,0,3.0,0,0.0,
2023-04-10 16:55:45,"Back And Bi’s 1",1h 27m,"Dragon Flag",3,0,3.0,0,0.0,
2023-04-10 16:55:45,"Back And Bi’s 1",1h 27m,"Dragon Flag",4,0,2.0,0,0.0,
2023-04-10 16:55:45,"Back And Bi’s 1",1h 27m,"Single Arm Hang",1,0,0.0,0,10.0,
2023-04-10 16:55:45,"Back And Bi’s 1",1h 27m,"Single Arm Hang",2,0,0.0,0,10.0,
2023-04-10 16:55:45,"Back And Bi’s 1",1h 27m,"Pull Up",1,0.0,5.0,0,0.0,
2023-04-11 19:46:10,"Chest And Tri’s 1",1h 6m,"Bench Press (Barbell)",1,45.0,10.0,0,0.0,
2023-04-11 19:46:10,"Chest And Tri’s 1",1h 6m,"Bench Press (Barbell)",2,95.0,5.0,0,0.0,
2023-04-11 19:46:10,"Chest And Tri’s 1",1h 6m,"Bench Press (Barbell)",3,135.0,2.0,0,0.0,
2023-04-11 19:46:10,"Chest And Tri’s 1",1h 6m,"Bench Press (Barbell)",4,150.0,5.0,0,0.0,
2023-04-11 19:46:10,"Chest And Tri’s 1",1h 6m,"Bench Press (Barbell)",5,150.0,5.0,0,0.0,
2023-04-11 19:46:10,"Chest And Tri’s 1",1h 6m,"Bench Press (Barbell)",6,150.0,5.0,0,0.0,
2023-04-11 19:46:10,"Chest And Tri’s 1",1h 6m,"Bench Press (Barbell)",7,150.0,5.0,0,0.0,
2023-04-11 19:46:10,"Chest And Tri’s 1",1h 6m,"Bench Press (Barbell)",8,150.0,5.0,0,0.0,
2023-04-11 19:46:10,"Chest And Tri’s 1",1h 6m,"Incline Bench Press (Dumbbell)",1,55.0,8.0,0,0.0,
2023-04-11 19:46:10,"Chest And Tri’s 1",1h 6m,"Incline Bench Press (Dumbbell)",2,55.0,7.0,0,0.0,
2023-04-11 19:46:10,"Chest And Tri’s 1",1h 6m,"Incline Bench Press (Dumbbell)",3,50.0,8.0,0,0.0,
2023-04-11 19:46:10,"Chest And Tri’s 1",1h 6m,"Triceps Pushdown (Cable - Straight Bar)",1,55.5,12.0,0,0.0,
2023-04-11 19:46:10,"Chest And Tri’s 1",1h 6m,"Triceps Pushdown (Cable - Straight Bar)",2,55.5,9.0,0,0.0,
2023-04-11 19:46:10,"Chest And Tri’s 1",1h 6m,"Triceps Pushdown (Cable - Straight Bar)",3,55.5,10.0,0,0.0,
2023-04-11 19:46:10,"Chest And Tri’s 1",1h 6m,"Cable Crossover",1,50.0,11.0,0,0.0,
2023-04-11 19:46:10,"Chest And Tri’s 1",1h 6m,"Cable Crossover",2,50.0,11.0,0,0.0,
2023-04-11 19:46:10,"Chest And Tri’s 1",1h 6m,"Cable Crossover",3,50.0,9.0,0,0.0,
2023-04-11 19:46:10,"Chest And Tri’s 1",1h 6m,"Skullcrusher (Barbell)",1,40.0,9.0,0,0.0,
2023-04-11 19:46:10,"Chest And Tri’s 1",1h 6m,"Skullcrusher (Barbell)",2,40.0,9.0,0,0.0,
2023-04-11 19:46:10,"Chest And Tri’s 1",1h 6m,"Skullcrusher (Barbell)",3,40.0,9.0,0,0.0,
2023-04-13 14:55:22,"Back And Bi’s 1",1h 2m,"Deadlift (Barbell)",1,135.0,10.0,0,0.0,
2023-04-13 14:55:22,"Back And Bi’s 1",1h 2m,"Deadlift (Barbell)",2,225.0,5.0,0,0.0,
2023-04-13 14:55:22,"Back And Bi’s 1",1h 2m,"Deadlift (Barbell)",3,275.0,5.0,0,0.0,
2023-04-13 14:55:22,"Back And Bi’s 1",1h 2m,"Deadlift (Barbell)",4,275.0,6.0,0,0.0,
2023-04-13 14:55:22,"Back And Bi’s 1",1h 2m,"Deadlift (Barbell)",5,275.0,4.0,0,0.0,
2023-04-13 14:55:22,"Back And Bi’s 1",1h 2m,"Deadlift (Barbell)",6,275.0,2.0,0,0.0,
2023-04-13 14:55:22,"Back And Bi’s 1",1h 2m,"Iso-Lateral Row (Machine)",1,140.0,8.0,0,0.0,
2023-04-13 14:55:22,"Back And Bi’s 1",1h 2m,"Iso-Lateral Row (Machine)",2,160.0,9.0,0,0.0,
2023-04-13 14:55:22,"Back And Bi’s 1",1h 2m,"Iso-Lateral Row (Machine)",3,160.0,8.0,0,0.0,
2023-04-13 14:55:22,"Back And Bi’s 1",1h 2m,"Lat Pulldown (Cable)",1,140.0,7.0,0,0.0,
2023-04-13 14:55:22,"Back And Bi’s 1",1h 2m,"Lat Pulldown (Cable)",2,140.0,8.0,0,0.0,
2023-04-13 14:55:22,"Back And Bi’s 1",1h 2m,"Lat Pulldown (Cable)",3,140.0,8.0,0,0.0,
2023-04-13 14:55:22,"Back And Bi’s 1",1h 2m,"Hammer Curl (Dumbbell)",1,30.0,12.0,0,0.0,
2023-04-13 14:55:22,"Back And Bi’s 1",1h 2m,"Hammer Curl (Dumbbell)",2,30.0,12.0,0,0.0,
2023-04-13 14:55:22,"Back And Bi’s 1",1h 2m,"Hammer Curl (Dumbbell)",3,25.0,17.0,0,0.0,
2023-04-13 14:55:22,"Back And Bi’s 1",1h 2m,"Bicep Curl (Dumbbell)",1,25.0,12.0,0,0.0,
2023-04-13 14:55:22,"Back And Bi’s 1",1h 2m,"Bicep Curl (Dumbbell)",2,25.0,21.0,0,0.0,
2023-04-13 14:55:22,"Back And Bi’s 1",1h 2m,"Pull Up",1,25.0,4.0,0,0.0,
2023-04-13 14:55:22,"Back And Bi’s 1",1h 2m,"Pull Up",2,10.0,8.0,0,0.0,
2023-04-13 14:55:22,"Back And Bi’s 1",1h 2m,"Pull Up",3,0.0,12.0,0,0.0,
2023-04-15 15:52:26,"Chest And Tri’s 1",1h 18m,"Bench Press (Barbell)",1,45.0,10.0,0,0.0,
2023-04-15 15:52:26,"Chest And Tri’s 1",1h 18m,"Bench Press (Barbell)",2,95.0,3.0,0,0.0,
2023-04-15 15:52:26,"Chest And Tri’s 1",1h 18m,"Bench Press (Barbell)",3,135.0,2.0,0,0.0,
2023-04-15 15:52:26,"Chest And Tri’s 1",1h 18m,"Bench Press (Barbell)",4,155.0,5.0,0,0.0,
2023-04-15 15:52:26,"Chest And Tri’s 1",1h 18m,"Bench Press (Barbell)",5,155.0,5.0,0,0.0,
2023-04-15 15:52:26,"Chest And Tri’s 1",1h 18m,"Bench Press (Barbell)",6,155.0,3.0,0,0.0,
2023-04-15 15:52:26,"Chest And Tri’s 1",1h 18m,"Bench Press (Barbell)",7,150.0,5.0,0,0.0,
2023-04-15 15:52:26,"Chest And Tri’s 1",1h 18m,"Bench Press (Barbell)",8,150.0,3.0,0,0.0,
2023-04-15 15:52:26,"Chest And Tri’s 1",1h 18m,"Bench Press (Barbell)",9,135.0,3.0,0,0.0,
2023-04-15 15:52:26,"Chest And Tri’s 1",1h 18m,"Incline Bench Press (Dumbbell)",1,55.0,9.0,0,0.0,
2023-04-15 15:52:26,"Chest And Tri’s 1",1h 18m,"Incline Bench Press (Dumbbell)",2,55.0,8.0,0,0.0,
2023-04-15 15:52:26,"Chest And Tri’s 1",1h 18m,"Incline Bench Press (Dumbbell)",3,55.0,6.0,0,0.0,
2023-04-15 15:52:26,"Chest And Tri’s 1",1h 18m,"Triceps Extension",1,57.5,11.0,0,0.0,
2023-04-15 15:52:26,"Chest And Tri’s 1",1h 18m,"Triceps Extension",2,57.5,11.0,0,0.0,
2023-04-15 15:52:26,"Chest And Tri’s 1",1h 18m,"Triceps Extension",3,57.5,11.0,0,0.0,
2023-04-15 15:52:26,"Chest And Tri’s 1",1h 18m,"Chest Fly (Dumbbell)",1,50.0,7.0,0,0.0,
2023-04-15 15:52:26,"Chest And Tri’s 1",1h 18m,"Chest Fly (Dumbbell)",2,50.0,7.0,0,0.0,
2023-04-15 15:52:26,"Chest And Tri’s 1",1h 18m,"Chest Fly (Dumbbell)",3,50.0,7.0,0,0.0,
2023-04-15 15:52:26,"Chest And Tri’s 1",1h 18m,"Skullcrusher (Dumbbell)",1,25.0,7.0,0,0.0,
2023-04-15 15:52:26,"Chest And Tri’s 1",1h 18m,"Skullcrusher (Dumbbell)",2,20.0,9.0,0,0.0,
2023-04-15 15:52:26,"Chest And Tri’s 1",1h 18m,"Skullcrusher (Dumbbell)",3,20.0,9.0,0,0.0,
2023-04-15 15:52:26,"Chest And Tri’s 1",1h 18m,"Cable Crossover",1,50.0,11.0,0,0.0,
2023-04-17 16:14:47,"Back and Bi’s 2",1h 23m,"Bent Over Row (Barbell)",1,45.0,12.0,0,0.0,
2023-04-17 16:14:47,"Back and Bi’s 2",1h 23m,"Bent Over Row (Barbell)",2,95.0,5.0,0,0.0,
2023-04-17 16:14:47,"Back and Bi’s 2",1h 23m,"Bent Over Row (Barbell)",3,135.0,5.0,0,0.0,
2023-04-17 16:14:47,"Back and Bi’s 2",1h 23m,"Bent Over Row (Barbell)",4,165.0,5.0,0,0.0,
2023-04-17 16:14:47,"Back and Bi’s 2",1h 23m,"Bent Over Row (Barbell)",5,165.0,5.0,0,0.0,
2023-04-17 16:14:47,"Back and Bi’s 2",1h 23m,"Bent Over Row (Barbell)",6,145.0,11.0,0,0.0,
2023-04-17 16:14:47,"Back and Bi’s 2",1h 23m,"Bent Over Row (Barbell)",7,145.0,9.0,0,0.0,
2023-04-17 16:14:47,"Back and Bi’s 2",1h 23m,"Bent Over Row (Barbell)",8,145.0,11.0,0,0.0,
2023-04-17 16:14:47,"Back and Bi’s 2",1h 23m,"Pull Up",1,30.0,5.0,0,0.0,
2023-04-17 16:14:47,"Back and Bi’s 2",1h 23m,"Pull Up",2,25.0,4.0,0,0.0,
2023-04-17 16:14:47,"Back and Bi’s 2",1h 23m,"Pull Up",3,0.0,8.0,0,0.0,
2023-04-17 16:14:47,"Back and Bi’s 2",1h 23m,"Pull Up",4,0.0,6.0,0,0.0,
2023-04-17 16:14:47,"Back and Bi’s 2",1h 23m,"Pull Up",5,0.0,5.0,0,0.0,
2023-04-17 16:14:47,"Back and Bi’s 2",1h 23m,"Lat Pulldown (Machine)",1,150.0,8.0,0,0.0,
2023-04-17 16:14:47,"Back and Bi’s 2",1h 23m,"Lat Pulldown (Machine)",2,130.0,8.0,0,0.0,
2023-04-17 16:14:47,"Back and Bi’s 2",1h 23m,"Lat Pulldown (Machine)",3,130.0,9.0,0,0.0,
2023-04-17 16:14:47,"Back and Bi’s 2",1h 23m,"Iso-Lateral Row (Machine)",1,140.0,4.0,0,0.0,
2023-04-17 16:14:47,"Back and Bi’s 2",1h 23m,"Iso-Lateral Row (Machine)",2,120.0,9.0,0,0.0,
2023-04-17 16:14:47,"Back and Bi’s 2",1h 23m,"Iso-Lateral Row (Machine)",3,120.0,8.0,0,0.0,
2023-04-17 16:14:47,"Back and Bi’s 2",1h 23m,"Hammer Curl (Dumbbell)",1,30.0,12.0,0,0.0,
2023-04-17 16:14:47,"Back and Bi’s 2",1h 23m,"Hammer Curl (Dumbbell)",2,30.0,9.0,0,0.0,
2023-04-17 16:14:47,"Back and Bi’s 2",1h 23m,"Hammer Curl (Dumbbell)",3,30.0,9.0,0,0.0,
2023-04-17 16:14:47,"Back and Bi’s 2",1h 23m,"Incline Curl (Dumbbell)",1,40.0,12.0,0,0.0,
2023-04-17 16:14:47,"Back and Bi’s 2",1h 23m,"Incline Curl (Dumbbell)",2,40.0,11.0,0,0.0,
2023-04-17 16:14:47,"Back and Bi’s 2",1h 23m,"Incline Curl (Dumbbell)",3,40.0,9.0,0,0.0,
2023-04-17 16:14:47,"Back and Bi’s 2",1h 23m,"Reverse Curl (Barbell)",1,40.0,10.0,0,0.0,
2023-04-17 16:14:47,"Back and Bi’s 2",1h 23m,"Reverse Curl (Barbell)",2,40.0,10.0,0,0.0,
2023-04-17 16:14:47,"Back and Bi’s 2",1h 23m,"Reverse Curl (Barbell)",3,40.0,9.0,0,0.0,
2023-04-17 16:14:47,"Back and Bi’s 2",1h 23m,"L Sit",1,0,0.0,0,10.0,
2023-04-18 16:41:50,"Chest And Tri’s 1",1h 14m,"Bench Press (Barbell)",1,45.0,10.0,0,0.0,
2023-04-18 16:41:50,"Chest And Tri’s 1",1h 14m,"Bench Press (Barbell)",2,95.0,3.0,0,0.0,
2023-04-18 16:41:50,"Chest And Tri’s 1",1h 14m,"Bench Press (Barbell)",3,135.0,2.0,0,0.0,
2023-04-18 16:41:50,"Chest And Tri’s 1",1h 14m,"Bench Press (Barbell)",4,155.0,5.0,0,0.0,
2023-04-18 16:41:50,"Chest And Tri’s 1",1h 14m,"Bench Press (Barbell)",5,155.0,5.0,0,0.0,
2023-04-18 16:41:50,"Chest And Tri’s 1",1h 14m,"Bench Press (Barbell)",6,145.0,5.0,0,0.0,
2023-04-18 16:41:50,"Chest And Tri’s 1",1h 14m,"Incline Bench Press (Dumbbell)",1,60.0,6.0,0,0.0,
2023-04-18 16:41:50,"Chest And Tri’s 1",1h 14m,"Incline Bench Press (Dumbbell)",2,60.0,6.0,0,0.0,
2023-04-18 16:41:50,"Chest And Tri’s 1",1h 14m,"Incline Bench Press (Dumbbell)",3,60.0,5.0,0,0.0,
2023-04-18 16:41:50,"Chest And Tri’s 1",1h 14m,"Incline Bench Press (Dumbbell)",4,40.0,8.0,0,0.0,
2023-04-18 16:41:50,"Chest And Tri’s 1",1h 14m,"Triceps Extension",1,50.0,9.0,0,0.0,
2023-04-18 16:41:50,"Chest And Tri’s 1",1h 14m,"Triceps Extension",2,50.0,9.0,0,0.0,
2023-04-18 16:41:50,"Chest And Tri’s 1",1h 14m,"Triceps Extension",3,42.5,11.0,0,0.0,
2023-04-18 16:41:50,"Chest And Tri’s 1",1h 14m,"Chest Fly",1,110.0,12.0,0,0.0,
2023-04-18 16:41:50,"Chest And Tri’s 1",1h 14m,"Chest Fly",2,115.0,12.0,0,0.0,
2023-04-18 16:41:50,"Chest And Tri’s 1",1h 14m,"Chest Fly",3,100.0,7.0,0,0.0,
2023-04-18 16:41:50,"Chest And Tri’s 1",1h 14m,"Cable Crossover",1,50.0,9.0,0,0.0,
2023-04-18 16:41:50,"Chest And Tri’s 1",1h 14m,"Cable Crossover",2,50.0,9.0,0,0.0,
2023-04-18 16:41:50,"Chest And Tri’s 1",1h 14m,"Cable Crossover",3,50.0,9.0,0,0.0,
2023-04-18 16:41:50,"Chest And Tri’s 1",1h 14m,"Triceps Pushdown (Cable - Straight Bar)",1,60.0,9.0,0,0.0,
2023-04-18 16:41:50,"Chest And Tri’s 1",1h 14m,"Triceps Pushdown (Cable - Straight Bar)",2,60.0,9.0,0,0.0,
2023-04-18 16:41:50,"Chest And Tri’s 1",1h 14m,"Triceps Pushdown (Cable - Straight Bar)",3,55.5,10.0,0,0.0,
2023-04-18 16:41:50,"Chest And Tri’s 1",1h 14m,"Triceps Pushdown (Cable - Straight Bar)",4,55.5,10.0,0,0.0,
2023-04-21 15:42:40,"Back And Bi’s 1",1h 22m,"Pull Up",1,0.0,5.0,0,0.0,
2023-04-21 15:42:40,"Back And Bi’s 1",1h 22m,"Pull Up",2,0.0,12.0,0,0.0,
2023-04-21 15:42:40,"Back And Bi’s 1",1h 22m,"Pull Up",3,0.0,8.0,0,0.0,
2023-04-21 15:42:40,"Back And Bi’s 1",1h 22m,"Pull Up",4,0.0,7.0,0,0.0,
2023-04-21 15:42:40,"Back And Bi’s 1",1h 22m,"Pull Up",5,0.0,6.0,0,0.0,
2023-04-21 15:42:40,"Back And Bi’s 1",1h 22m,"Bent Over One Arm Row (Dumbbell)",1,50.0,5.0,0,0.0,
2023-04-21 15:42:40,"Back And Bi’s 1",1h 22m,"Bent Over One Arm Row (Dumbbell)",2,60.0,8.0,0,0.0,
2023-04-21 15:42:40,"Back And Bi’s 1",1h 22m,"Bent Over One Arm Row (Dumbbell)",3,65.0,8.0,0,0.0,
2023-04-21 15:42:40,"Back And Bi’s 1",1h 22m,"Bent Over One Arm Row (Dumbbell)",4,65.0,8.0,0,0.0,
2023-04-21 15:42:40,"Back And Bi’s 1",1h 22m,"Iso-Lateral Row (Machine)",1,140.0,8.0,0,0.0,
2023-04-21 15:42:40,"Back And Bi’s 1",1h 22m,"Iso-Lateral Row (Machine)",2,150.0,8.0,0,0.0,
2023-04-21 15:42:40,"Back And Bi’s 1",1h 22m,"Iso-Lateral Row (Machine)",3,150.0,8.0,0,0.0,
2023-04-21 15:42:40,"Back And Bi’s 1",1h 22m,"Hammer Curl (Dumbbell)",1,30.0,11.0,0,0.0,
2023-04-21 15:42:40,"Back And Bi’s 1",1h 22m,"Hammer Curl (Dumbbell)",2,30.0,9.0,0,0.0,
2023-04-21 15:42:40,"Back And Bi’s 1",1h 22m,"Hammer Curl (Dumbbell)",3,30.0,9.0,0,0.0,
2023-04-21 15:42:40,"Back And Bi’s 1",1h 22m,"Bicep Curl (Dumbbell)",1,25.0,16.0,0,0.0,
2023-04-21 15:42:40,"Back And Bi’s 1",1h 22m,"Bicep Curl (Dumbbell)",2,25.0,16.0,0,0.0,
2023-04-21 15:42:40,"Back And Bi’s 1",1h 22m,"Bicep Curl (Dumbbell)",3,20.0,16.0,0,0.0,
2023-04-21 15:42:40,"Back And Bi’s 1",1h 22m,"Incline Curl (Dumbbell)",1,25.0,7.0,0,0.0,
2023-04-21 15:42:40,"Back And Bi’s 1",1h 22m,"Incline Curl (Dumbbell)",2,25.0,6.0,0,0.0,
2023-04-21 15:42:40,"Back And Bi’s 1",1h 22m,"Incline Curl (Dumbbell)",3,20.0,12.0,0,0.0,
2023-04-21 15:42:40,"Back And Bi’s 1",1h 22m,"Lat Pulldown (Cable)",1,120.0,7.0,0,0.0,
2023-04-21 15:42:40,"Back And Bi’s 1",1h 22m,"Lat Pulldown (Cable)",2,120.0,8.0,0,0.0,
2023-04-21 15:42:40,"Back And Bi’s 1",1h 22m,"Lat Pulldown (Cable)",3,120.0,8.0,0,0.0,
2023-04-25 19:16:10,"Legs",1h 1m,"Deadlift (Barbell)",1,135.0,10.0,0,0.0,
2023-04-25 19:16:10,"Legs",1h 1m,"Deadlift (Barbell)",2,225.0,3.0,0,0.0,
2023-04-25 19:16:10,"Legs",1h 1m,"Deadlift (Barbell)",3,275.0,5.0,0,0.0,
2023-04-25 19:16:10,"Legs",1h 1m,"Deadlift (Barbell)",4,295.0,1.0,0,0.0,
2023-04-25 19:16:10,"Legs",1h 1m,"Deadlift (Barbell)",5,305.0,1.0,0,0.0,
2023-04-25 19:16:10,"Legs",1h 1m,"Deadlift (Barbell)",6,315.0,1.0,0,0.0,
2023-04-25 19:16:10,"Legs",1h 1m,"Deadlift (Barbell)",7,275.0,3.0,0,0.0,
2023-04-25 19:16:10,"Legs",1h 1m,"Romanian Deadlift (Dumbbell)",1,70.0,12.0,0,0.0,
2023-04-25 19:16:10,"Legs",1h 1m,"Romanian Deadlift (Dumbbell)",2,70.0,9.0,0,0.0,
2023-04-25 19:16:10,"Legs",1h 1m,"Romanian Deadlift (Dumbbell)",3,70.0,11.0,0,0.0,
2023-04-25 19:16:10,"Legs",1h 1m,"Standing Calf Raise (Barbell)",1,90.0,12.0,0,0.0,
2023-04-25 19:16:10,"Legs",1h 1m,"Standing Calf Raise (Barbell)",2,150.0,12.0,0,0.0,
2023-04-25 19:16:10,"Legs",1h 1m,"Leg Extension (Machine)",1,150.0,11.0,0,0.0,
2023-04-25 19:16:10,"Legs",1h 1m,"Leg Extension (Machine)",2,150.0,12.0,0,0.0,
2023-04-25 19:16:10,"Legs",1h 1m,"Leg Extension (Machine)",3,150.0,12.0,0,0.0,
2023-04-25 19:16:10,"Legs",1h 1m,"Back Extension",1,25.0,10.0,0,0.0,
2023-04-25 19:16:10,"Legs",1h 1m,"Back Extension",2,25.0,10.0,0,0.0,
2023-04-25 19:16:10,"Legs",1h 1m,"Back Extension",3,25.0,10.0,0,0.0,
2023-04-28 19:07:16,"Chest And Tri’s 2",1h 10m,"Bench Press (Dumbbell)",1,50.0,8.0,0,0.0,
2023-04-28 19:07:16,"Chest And Tri’s 2",1h 10m,"Bench Press (Dumbbell)",2,60.0,9.0,0,0.0,
2023-04-28 19:07:16,"Chest And Tri’s 2",1h 10m,"Bench Press (Dumbbell)",3,60.0,7.0,0,0.0,
2023-04-28 19:07:16,"Chest And Tri’s 2",1h 10m,"Bench Press (Dumbbell)",4,60.0,7.0,0,0.0,
2023-04-28 19:07:16,"Chest And Tri’s 2",1h 10m,"Chest Fly",1,25.0,12.0,0,0.0,
2023-04-28 19:07:16,"Chest And Tri’s 2",1h 10m,"Chest Fly",2,30.0,9.0,0,0.0,
2023-04-28 19:07:16,"Chest And Tri’s 2",1h 10m,"Chest Fly",3,30.0,9.0,0,0.0,
2023-04-28 19:07:16,"Chest And Tri’s 2",1h 10m,"Pull Up",1,0.0,6.0,0,0.0,
2023-04-28 19:07:16,"Chest And Tri’s 2",1h 10m,"Pull Up",2,0.0,8.0,0,0.0,
2023-04-28 19:07:16,"Chest And Tri’s 2",1h 10m,"Bent Over Row (Barbell)",1,135.0,12.0,0,0.0,
2023-04-28 19:07:16,"Chest And Tri’s 2",1h 10m,"Bent Over Row (Barbell)",2,135.0,12.0,0,0.0,
2023-04-28 19:07:16,"Chest And Tri’s 2",1h 10m,"Bent Over Row (Barbell)",3,135.0,12.0,0,0.0,
2023-04-28 19:07:16,"Chest And Tri’s 2",1h 10m,"Cable Pull Down Straight Arm",1,37.5,12.0,0,0.0,
2023-05-01 17:33:02,"Afternoon Workout",59m,"Overhead Press (Barbell)",1,90.0,8.0,0,0.0,
2023-05-01 17:33:02,"Afternoon Workout",59m,"Overhead Press (Barbell)",2,95.0,8.0,0,0.0,
2023-05-01 17:33:02,"Afternoon Workout",59m,"Overhead Press (Barbell)",3,95.0,8.0,0,0.0,
2023-05-01 17:33:02,"Afternoon Workout",59m,"Triceps Pushdown (Cable - Straight Bar)",1,59.0,9.0,0,0.0,
2023-05-01 17:33:02,"Afternoon Workout",59m,"Triceps Pushdown (Cable - Straight Bar)",2,59.0,12.0,0,0.0,
2023-05-01 17:33:02,"Afternoon Workout",59m,"Triceps Pushdown (Cable - Straight Bar)",3,59.0,12.0,0,0.0,
2023-05-01 17:33:02,"Afternoon Workout",59m,"Bicep Curl (Dumbbell)",1,30.0,15.0,0,0.0,
